product_id,product_name,category_id,category_name,price,user_id,rating,clicking
43,keo-cat44,24,dung-cu-nha-bep,"30,000",12,,0
44,oppo-reno8,7,dien-thoai,"8,000,000",12,,0
45,laptop-gaming-msi,8,laptop,"25,000,000",12,,0
46,asus10,9,may-tinh-ban,"14,000,000",12,4,16
47,sac-du-phong,10,phu-kien,"350,000",12,,0
48,may-khoan,11,linh-kien,"1,200,000",12,3,11
49,air-blade,12,xe-may,"42,000,000",12,,0
50,xe-dap-x,13,xe-dap,"6,000,000",12,,0
51,quan-ao-tre-em,14,quan-ao,"150,000",12,3.5,13
52,dep-cao-su,15,giay-dep,"40,000",12,,0
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",12,3.75,14
54,co-gai-den-tu-hom-qua,17,sach,"30,000",12,3.5,13
55,inuyasha,18,truyen,"17,000",12,,0
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",12,,0
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",12,,0
58,may-giat-ngang22,21,may-giat,"5,000,000",12,,0
59,ke-de-do,22,tu-ke-ban,"160,000",12,,0
60,nem-ga,23,giuong-chan-nem,"160,000",12,4,17
61,bep-tu,24,dung-cu-nha-bep,"300,000",12,,0
62,vsmart,7,dien-thoai,"2,000,000",12,,0
63,laptop-acer,8,laptop,"16,000,000",12,,0
64,msi28,9,may-tinh-ban,"29,000,000",12,2.5,8
65,op-lung-samsung,10,phu-kien,"30,000",12,,0
66,oc-vit,11,linh-kien,"25,000",12,4,17
67,wave-alpha,12,xe-may,"26,000,000",12,,0
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",12,,0
69,ao-somi-nam-nu,14,quan-ao,"250,000",12,4.75,22
70,dep-quai-hau,15,giay-dep,"250,000",12,,0
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",12,4,17
72,di-de-tro-ve,17,sach,"40,000",12,5,24
73,naruto,18,truyen,"19,000",12,,0
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",12,,0
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",12,,0
76,may-giat-tren41,21,may-giat,"7,000,000",12,,0
77,ban-cong-so,22,tu-ke-ban,"300,000",12,,0
78,goi-om,23,giuong-chan-nem,"30,000",12,3,10
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",12,,0
80,xioami,7,dien-thoai,"4,000,000",12,,0
81,laptop-lenovo,8,laptop,"14,000,000",12,,0
82,asus10,9,may-tinh-ban,"13,000,000",12,2,7
83,gia-treo-dien-thoai,10,phu-kien,"50,000",12,,0
84,dong-ho-do-dien,11,linh-kien,"250,000",12,4,17
85,vespa,12,xe-may,"38,000,000",12,,0
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",12,,0
87,chan-vay,14,quan-ao,"170,000",12,1.5,6
88,giay-cao-got,15,giay-dep,"500,000",12,,0
89,bom-no,16,phu-kien-thoi-trang,"30,000",12,3.5,12
90,mai-mai,17,sach,"40,000",12,4.5,20
91,one-piece,18,truyen,"15,000",12,,0
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",12,,0
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",12,,0
94,may-giat-ngang22,21,may-giat,"6,000,000",12,,0
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",12,,0
96,chan-cong-so,23,giuong-chan-nem,"70,000",12,4.75,22
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",12,,0
98,iphone-7,7,dien-thoai,"8,000,000",12,,0
99,macbook-a1,8,laptop,"41,000,000",12,,0
100,msi28,9,may-tinh-ban,"18,000,000",12,3.5,13
101,airpod4,10,phu-kien,"1,500,000",12,,0
102,kim-da-nang,11,linh-kien,"120,000",12,4.25,18
103,winner-x,12,xe-may,"52,000,000",12,,0
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",12,,0
105,ao-co-tau,14,quan-ao,"200,000",12,4.25,18
106,giay-luoi,15,giay-dep,"350,000",12,,0
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",12,4.25,18
108,mot-ngay-moi,17,sach,"40,000",12,4.25,18
109,nu-hoang-ai-cap,18,truyen,"12,000",12,,0
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",12,,0
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",12,,0
112,may-giat-tren-lg,21,may-giat,"9,000,000",12,,0
113,tu-go-nho,22,tu-ke-ban,"400,000",12,,0
114,goi-om,23,giuong-chan-nem,"60,000",12,3,10
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",12,,0
116,nokia,7,dien-thoai,"3,000,000",12,,0
117,laptop-gaming-g7,8,laptop,"27,000,000",12,,0
118,asus,9,may-tinh-ban,"20,000,000",12,5,24
119,tai-nghe-khong-day,10,phu-kien,"700,000",12,,0
120,bua,11,linh-kien,"90,000",12,4,17
121,lead,12,xe-may,"50,000,000",12,,0
122,xe-dap-tre-em,13,xe-dap,"1,200,000",12,,0
123,ao-khoac-len,14,quan-ao,"300,000",12,4.75,23
124,dep-adidas,15,giay-dep,"100,000",12,,0
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",12,4.5,19
126,tat-den,17,sach,"80,000",12,5,24
127,subasa,18,truyen,"16,000",12,,0
128,tu-lanh-mini,19,tu-lanh,"3,000,000",12,,0
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",12,,0
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",12,,0
131,ban-an,22,tu-ke-ban,"4,000,000",12,,0
132,giuong-cho-be,23,giuong-chan-nem,"600,000",12,3,11
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",12,,0
134,sony,7,dien-thoai,"7,000,000",12,,0
135,laptop-thinkpad,8,laptop,"21,000,000",12,,0
136,msi,9,may-tinh-ban,"18,000,000",12,3,10
137,kinh-cuong-luc,10,phu-kien,"100,000",12,,0
138,cua-go,11,linh-kien,"275,000",12,3.5,12
139,vision,12,xe-may,"55,000,000",12,,0
140,xe-dap-the-thao,13,xe-dap,"3,000,000",12,,0
141,quan-bo-nam-nu,14,quan-ao,"250,000",12,4.25,18
142,giay-da-bong,15,giay-dep,"400,000",12,,0
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",12,4,17
144,chi-pheo,17,sach,"40,000",12,4.5,21
145,1000-ngay,18,truyen,"110,000",12,,0
146,tu-lanh-sony,19,tu-lanh,"10,000,000",12,,0
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",12,,0
148,may-giat-tren,21,may-giat,"5,000,000",12,,0
149,ghe-go,22,tu-ke-ban,"180,000",12,,0
150,giuong-xep,23,giuong-chan-nem,"600,000",12,3.5,13
151,vi-nuong,24,dung-cu-nha-bep,"30,000",12,,0
8,iphone-14,7,dien-thoai,"32,000,000",13,3.5,13
9,laptop-dell-g3,8,laptop,"21,000,000",13,2,7
10,asus10,9,may-tinh-ban,"15,000,000",13,4.25,18
11,op-lung-ip11,10,phu-kien,"32,000",13,4.5,21
12,hop-tuavit12,11,linh-kien,"120,000",13,,0
13,sh-150i13,12,xe-may,"132,000,000",13,,0
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",13,,0
15,ao-thu-dong15,14,quan-ao,"250,000",13,,0
16,adidas-nmd16,15,giay-dep,"3,000,000",13,,0
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",13,,0
18,so-do18,17,sach,"80,000",13,,0
19,doremon19,18,truyen,"12,000",13,,0
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",13,,0
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",13,,0
22,may-giat-ngang22,21,may-giat,"6,000,000",13,,0
23,tu-go23,22,tu-ke-ban,"400,000",13,,0
24,chan-bong24,23,giuong-chan-nem,"600,000",13,,0
25,dao-thai25,24,dung-cu-nha-bep,"50,000",13,,0
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",13,3.75,15
27,laptop-asus-27,8,laptop,"21,000,000",13,3.75,14
28,msi28,9,may-tinh-ban,"18,000,000",13,5,24
29,tai-nghe-ip29,10,phu-kien,"150,000",13,4.5,20
30,o-cam-4-lo30,11,linh-kien,"120,000",13,,0
31,wave-rsx31,12,xe-may,"22,000,000",13,,0
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",13,,0
33,quan-au33,14,quan-ao,"400,000",13,,0
34,jordan-air34,15,giay-dep,"400,000",13,,0
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",13,,0
36,mat-biec37,17,sach,"40,000",13,,0
37,conan38,18,truyen,"12,000",13,,0
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",13,,0
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",13,,0
40,may-giat-tren41,21,may-giat,"5,000,000",13,,0
41,ban-trang-diem42,22,tu-ke-ban,"400,000",13,,0
42,goi-ngu43,23,giuong-chan-nem,"60,000",13,,0
43,keo-cat44,24,dung-cu-nha-bep,"30,000",13,,0
44,oppo-reno8,7,dien-thoai,"8,000,000",13,4.25,18
45,laptop-gaming-msi,8,laptop,"25,000,000",13,4,17
46,asus10,9,may-tinh-ban,"14,000,000",13,4.5,20
47,sac-du-phong,10,phu-kien,"350,000",13,3.75,14
48,may-khoan,11,linh-kien,"1,200,000",13,,0
49,air-blade,12,xe-may,"42,000,000",13,,0
50,xe-dap-x,13,xe-dap,"6,000,000",13,,0
51,quan-ao-tre-em,14,quan-ao,"150,000",13,,0
52,dep-cao-su,15,giay-dep,"40,000",13,,0
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",13,,0
54,co-gai-den-tu-hom-qua,17,sach,"30,000",13,,0
55,inuyasha,18,truyen,"17,000",13,,0
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",13,,0
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",13,,0
58,may-giat-ngang22,21,may-giat,"5,000,000",13,,0
59,ke-de-do,22,tu-ke-ban,"160,000",13,,0
60,nem-ga,23,giuong-chan-nem,"160,000",13,,0
61,bep-tu,24,dung-cu-nha-bep,"300,000",13,,0
62,vsmart,7,dien-thoai,"2,000,000",13,3,10
63,laptop-acer,8,laptop,"16,000,000",13,2.5,9
64,msi28,9,may-tinh-ban,"29,000,000",13,4,17
65,op-lung-samsung,10,phu-kien,"30,000",13,1.5,6
66,oc-vit,11,linh-kien,"25,000",13,,0
67,wave-alpha,12,xe-may,"26,000,000",13,,0
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",13,,0
69,ao-somi-nam-nu,14,quan-ao,"250,000",13,,0
70,dep-quai-hau,15,giay-dep,"250,000",13,,0
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",13,,0
72,di-de-tro-ve,17,sach,"40,000",13,,0
73,naruto,18,truyen,"19,000",13,,0
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",13,,0
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",13,,0
76,may-giat-tren41,21,may-giat,"7,000,000",13,,0
77,ban-cong-so,22,tu-ke-ban,"300,000",13,,0
78,goi-om,23,giuong-chan-nem,"30,000",13,,0
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",13,,0
80,xioami,7,dien-thoai,"4,000,000",13,4.25,18
81,laptop-lenovo,8,laptop,"14,000,000",13,4,16
82,asus10,9,may-tinh-ban,"13,000,000",13,3.75,15
83,gia-treo-dien-thoai,10,phu-kien,"50,000",13,3.75,14
84,dong-ho-do-dien,11,linh-kien,"250,000",13,,0
85,vespa,12,xe-may,"38,000,000",13,,0
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",13,,0
87,chan-vay,14,quan-ao,"170,000",13,,0
88,giay-cao-got,15,giay-dep,"500,000",13,,0
89,bom-no,16,phu-kien-thoi-trang,"30,000",13,,0
90,mai-mai,17,sach,"40,000",13,,0
91,one-piece,18,truyen,"15,000",13,,0
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",13,,0
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",13,,0
94,may-giat-ngang22,21,may-giat,"6,000,000",13,,0
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",13,,0
96,chan-cong-so,23,giuong-chan-nem,"70,000",13,,0
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",13,,0
98,iphone-7,7,dien-thoai,"8,000,000",13,3.75,14
99,macbook-a1,8,laptop,"41,000,000",13,4.75,23
100,msi28,9,may-tinh-ban,"18,000,000",13,4.5,20
101,airpod4,10,phu-kien,"1,500,000",13,2.5,8
102,kim-da-nang,11,linh-kien,"120,000",13,,0
103,winner-x,12,xe-may,"52,000,000",13,,0
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",13,,0
105,ao-co-tau,14,quan-ao,"200,000",13,,0
106,giay-luoi,15,giay-dep,"350,000",13,,0
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",13,,0
108,mot-ngay-moi,17,sach,"40,000",13,,0
109,nu-hoang-ai-cap,18,truyen,"12,000",13,,0
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",13,,0
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",13,,0
112,may-giat-tren-lg,21,may-giat,"9,000,000",13,,0
113,tu-go-nho,22,tu-ke-ban,"400,000",13,,0
114,goi-om,23,giuong-chan-nem,"60,000",13,,0
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",13,,0
116,nokia,7,dien-thoai,"3,000,000",13,3.75,15
117,laptop-gaming-g7,8,laptop,"27,000,000",13,2.5,8
118,asus,9,may-tinh-ban,"20,000,000",13,4.5,20
119,tai-nghe-khong-day,10,phu-kien,"700,000",13,4,17
120,bua,11,linh-kien,"90,000",13,,0
121,lead,12,xe-may,"50,000,000",13,,0
122,xe-dap-tre-em,13,xe-dap,"1,200,000",13,,0
123,ao-khoac-len,14,quan-ao,"300,000",13,,0
124,dep-adidas,15,giay-dep,"100,000",13,,0
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",13,,0
126,tat-den,17,sach,"80,000",13,,0
127,subasa,18,truyen,"16,000",13,,0
128,tu-lanh-mini,19,tu-lanh,"3,000,000",13,,0
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",13,,0
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",13,,0
131,ban-an,22,tu-ke-ban,"4,000,000",13,,0
132,giuong-cho-be,23,giuong-chan-nem,"600,000",13,,0
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",13,,0
134,sony,7,dien-thoai,"7,000,000",13,2,7
135,laptop-thinkpad,8,laptop,"21,000,000",13,4,16
136,msi,9,may-tinh-ban,"18,000,000",13,3,10
137,kinh-cuong-luc,10,phu-kien,"100,000",13,2,7
138,cua-go,11,linh-kien,"275,000",13,,0
139,vision,12,xe-may,"55,000,000",13,,0
140,xe-dap-the-thao,13,xe-dap,"3,000,000",13,,0
141,quan-bo-nam-nu,14,quan-ao,"250,000",13,,0
142,giay-da-bong,15,giay-dep,"400,000",13,,0
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",13,,0
144,chi-pheo,17,sach,"40,000",13,,0
145,1000-ngay,18,truyen,"110,000",13,,0
146,tu-lanh-sony,19,tu-lanh,"10,000,000",13,,0
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",13,,0
148,may-giat-tren,21,may-giat,"5,000,000",13,,0
149,ghe-go,22,tu-ke-ban,"180,000",13,,0
150,giuong-xep,23,giuong-chan-nem,"600,000",13,,0
151,vi-nuong,24,dung-cu-nha-bep,"30,000",13,,0
8,iphone-14,7,dien-thoai,"32,000,000",14,,0
9,laptop-dell-g3,8,laptop,"21,000,000",14,,0
10,asus10,9,may-tinh-ban,"15,000,000",14,,0
11,op-lung-ip11,10,phu-kien,"32,000",14,3.5,13
12,hop-tuavit12,11,linh-kien,"120,000",14,,0
13,sh-150i13,12,xe-may,"132,000,000",14,3.75,15
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",14,,0
15,ao-thu-dong15,14,quan-ao,"250,000",14,5,24
16,adidas-nmd16,15,giay-dep,"3,000,000",14,,0
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",14,,0
18,so-do18,17,sach,"80,000",14,,0
19,doremon19,18,truyen,"12,000",14,,0
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",14,4.5,20
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",14,2.5,9
22,may-giat-ngang22,21,may-giat,"6,000,000",14,,0
23,tu-go23,22,tu-ke-ban,"400,000",14,,0
24,chan-bong24,23,giuong-chan-nem,"600,000",14,,0
25,dao-thai25,24,dung-cu-nha-bep,"50,000",14,4.75,22
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",14,,0
27,laptop-asus-27,8,laptop,"21,000,000",14,,0
28,msi28,9,may-tinh-ban,"18,000,000",14,,0
29,tai-nghe-ip29,10,phu-kien,"150,000",14,2.5,9
30,o-cam-4-lo30,11,linh-kien,"120,000",14,,0
31,wave-rsx31,12,xe-may,"22,000,000",14,4.5,20
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",14,,0
33,quan-au33,14,quan-ao,"400,000",14,4.25,18
34,jordan-air34,15,giay-dep,"400,000",14,,0
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",14,,0
36,mat-biec37,17,sach,"40,000",14,,0
37,conan38,18,truyen,"12,000",14,,0
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",14,4.5,19
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",14,4.75,22
40,may-giat-tren41,21,may-giat,"5,000,000",14,,0
41,ban-trang-diem42,22,tu-ke-ban,"400,000",14,,0
42,goi-ngu43,23,giuong-chan-nem,"60,000",14,,0
43,keo-cat44,24,dung-cu-nha-bep,"30,000",14,3,11
44,oppo-reno8,7,dien-thoai,"8,000,000",14,,0
45,laptop-gaming-msi,8,laptop,"25,000,000",14,,0
46,asus10,9,may-tinh-ban,"14,000,000",14,,0
47,sac-du-phong,10,phu-kien,"350,000",14,2.5,9
48,may-khoan,11,linh-kien,"1,200,000",14,,0
49,air-blade,12,xe-may,"42,000,000",14,3.5,12
50,xe-dap-x,13,xe-dap,"6,000,000",14,,0
51,quan-ao-tre-em,14,quan-ao,"150,000",14,3.75,14
52,dep-cao-su,15,giay-dep,"40,000",14,,0
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",14,,0
54,co-gai-den-tu-hom-qua,17,sach,"30,000",14,,0
55,inuyasha,18,truyen,"17,000",14,,0
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",14,5,24
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",14,4,16
58,may-giat-ngang22,21,may-giat,"5,000,000",14,,0
59,ke-de-do,22,tu-ke-ban,"160,000",14,,0
60,nem-ga,23,giuong-chan-nem,"160,000",14,,0
61,bep-tu,24,dung-cu-nha-bep,"300,000",14,3.5,13
62,vsmart,7,dien-thoai,"2,000,000",14,,0
63,laptop-acer,8,laptop,"16,000,000",14,,0
64,msi28,9,may-tinh-ban,"29,000,000",14,,0
65,op-lung-samsung,10,phu-kien,"30,000",14,3.75,15
66,oc-vit,11,linh-kien,"25,000",14,,0
67,wave-alpha,12,xe-may,"26,000,000",14,3.75,15
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",14,,0
69,ao-somi-nam-nu,14,quan-ao,"250,000",14,1.5,5
70,dep-quai-hau,15,giay-dep,"250,000",14,,0
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",14,,0
72,di-de-tro-ve,17,sach,"40,000",14,,0
73,naruto,18,truyen,"19,000",14,,0
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",14,3,10
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",14,4.75,23
76,may-giat-tren41,21,may-giat,"7,000,000",14,,0
77,ban-cong-so,22,tu-ke-ban,"300,000",14,,0
78,goi-om,23,giuong-chan-nem,"30,000",14,,0
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",14,4.5,21
80,xioami,7,dien-thoai,"4,000,000",14,,0
81,laptop-lenovo,8,laptop,"14,000,000",14,,0
82,asus10,9,may-tinh-ban,"13,000,000",14,,0
83,gia-treo-dien-thoai,10,phu-kien,"50,000",14,5,24
84,dong-ho-do-dien,11,linh-kien,"250,000",14,,0
85,vespa,12,xe-may,"38,000,000",14,4.75,22
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",14,,0
87,chan-vay,14,quan-ao,"170,000",14,4.75,23
88,giay-cao-got,15,giay-dep,"500,000",14,,0
89,bom-no,16,phu-kien-thoi-trang,"30,000",14,,0
90,mai-mai,17,sach,"40,000",14,,0
91,one-piece,18,truyen,"15,000",14,,0
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",14,4.75,23
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",14,3.75,15
94,may-giat-ngang22,21,may-giat,"6,000,000",14,,0
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",14,,0
96,chan-cong-so,23,giuong-chan-nem,"70,000",14,,0
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",14,3,11
98,iphone-7,7,dien-thoai,"8,000,000",14,,0
99,macbook-a1,8,laptop,"41,000,000",14,,0
100,msi28,9,may-tinh-ban,"18,000,000",14,,0
101,airpod4,10,phu-kien,"1,500,000",14,2.5,8
102,kim-da-nang,11,linh-kien,"120,000",14,,0
103,winner-x,12,xe-may,"52,000,000",14,5,24
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",14,,0
105,ao-co-tau,14,quan-ao,"200,000",14,4.5,19
106,giay-luoi,15,giay-dep,"350,000",14,,0
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",14,,0
108,mot-ngay-moi,17,sach,"40,000",14,,0
109,nu-hoang-ai-cap,18,truyen,"12,000",14,,0
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",14,5,24
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",14,4.75,23
112,may-giat-tren-lg,21,may-giat,"9,000,000",14,,0
113,tu-go-nho,22,tu-ke-ban,"400,000",14,,0
114,goi-om,23,giuong-chan-nem,"60,000",14,,0
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",14,4.75,23
116,nokia,7,dien-thoai,"3,000,000",14,,0
117,laptop-gaming-g7,8,laptop,"27,000,000",14,,0
118,asus,9,may-tinh-ban,"20,000,000",14,,0
119,tai-nghe-khong-day,10,phu-kien,"700,000",14,3,11
120,bua,11,linh-kien,"90,000",14,,0
121,lead,12,xe-may,"50,000,000",14,2.5,9
122,xe-dap-tre-em,13,xe-dap,"1,200,000",14,,0
123,ao-khoac-len,14,quan-ao,"300,000",14,3.5,13
124,dep-adidas,15,giay-dep,"100,000",14,,0
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",14,,0
126,tat-den,17,sach,"80,000",14,,0
127,subasa,18,truyen,"16,000",14,,0
128,tu-lanh-mini,19,tu-lanh,"3,000,000",14,2.5,9
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",14,5,24
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",14,,0
131,ban-an,22,tu-ke-ban,"4,000,000",14,,0
132,giuong-cho-be,23,giuong-chan-nem,"600,000",14,,0
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",14,3.75,15
134,sony,7,dien-thoai,"7,000,000",14,,0
135,laptop-thinkpad,8,laptop,"21,000,000",14,,0
136,msi,9,may-tinh-ban,"18,000,000",14,,0
137,kinh-cuong-luc,10,phu-kien,"100,000",14,4.75,22
138,cua-go,11,linh-kien,"275,000",14,,0
139,vision,12,xe-may,"55,000,000",14,4.5,19
140,xe-dap-the-thao,13,xe-dap,"3,000,000",14,,0
141,quan-bo-nam-nu,14,quan-ao,"250,000",14,3.75,15
142,giay-da-bong,15,giay-dep,"400,000",14,,0
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",14,,0
144,chi-pheo,17,sach,"40,000",14,,0
145,1000-ngay,18,truyen,"110,000",14,,0
146,tu-lanh-sony,19,tu-lanh,"10,000,000",14,4.5,19
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",14,4,16
148,may-giat-tren,21,may-giat,"5,000,000",14,,0
149,ghe-go,22,tu-ke-ban,"180,000",14,,0
150,giuong-xep,23,giuong-chan-nem,"600,000",14,,0
151,vi-nuong,24,dung-cu-nha-bep,"30,000",14,1.5,6
8,iphone-14,7,dien-thoai,"32,000,000",15,5,24
9,laptop-dell-g3,8,laptop,"21,000,000",15,,0
10,asus10,9,may-tinh-ban,"15,000,000",15,,0
11,op-lung-ip11,10,phu-kien,"32,000",15,3.5,13
12,hop-tuavit12,11,linh-kien,"120,000",15,,0
13,sh-150i13,12,xe-may,"132,000,000",15,,0
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",15,3.5,12
15,ao-thu-dong15,14,quan-ao,"250,000",15,,0
16,adidas-nmd16,15,giay-dep,"3,000,000",15,,0
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",15,,0
18,so-do18,17,sach,"80,000",15,,0
19,doremon19,18,truyen,"12,000",15,,0
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",15,3.75,14
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",15,,0
22,may-giat-ngang22,21,may-giat,"6,000,000",15,,0
23,tu-go23,22,tu-ke-ban,"400,000",15,3,10
24,chan-bong24,23,giuong-chan-nem,"600,000",15,,0
25,dao-thai25,24,dung-cu-nha-bep,"50,000",15,,0
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",15,2.5,9
27,laptop-asus-27,8,laptop,"21,000,000",15,,0
28,msi28,9,may-tinh-ban,"18,000,000",15,,0
29,tai-nghe-ip29,10,phu-kien,"150,000",15,4,16
30,o-cam-4-lo30,11,linh-kien,"120,000",15,,0
31,wave-rsx31,12,xe-may,"22,000,000",15,,0
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",15,4.75,23
33,quan-au33,14,quan-ao,"400,000",15,,0
34,jordan-air34,15,giay-dep,"400,000",15,,0
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",15,,0
36,mat-biec37,17,sach,"40,000",15,,0
37,conan38,18,truyen,"12,000",15,,0
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",15,3.75,14
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",15,,0
40,may-giat-tren41,21,may-giat,"5,000,000",15,,0
41,ban-trang-diem42,22,tu-ke-ban,"400,000",15,4,16
42,goi-ngu43,23,giuong-chan-nem,"60,000",15,,0
43,keo-cat44,24,dung-cu-nha-bep,"30,000",15,,0
44,oppo-reno8,7,dien-thoai,"8,000,000",15,4,16
45,laptop-gaming-msi,8,laptop,"25,000,000",15,,0
46,asus10,9,may-tinh-ban,"14,000,000",15,,0
47,sac-du-phong,10,phu-kien,"350,000",15,3.5,12
48,may-khoan,11,linh-kien,"1,200,000",15,,0
49,air-blade,12,xe-may,"42,000,000",15,,0
50,xe-dap-x,13,xe-dap,"6,000,000",15,4.75,23
51,quan-ao-tre-em,14,quan-ao,"150,000",15,,0
52,dep-cao-su,15,giay-dep,"40,000",15,,0
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",15,,0
54,co-gai-den-tu-hom-qua,17,sach,"30,000",15,,0
55,inuyasha,18,truyen,"17,000",15,,0
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",15,1.5,6
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",15,,0
58,may-giat-ngang22,21,may-giat,"5,000,000",15,,0
59,ke-de-do,22,tu-ke-ban,"160,000",15,4.75,22
60,nem-ga,23,giuong-chan-nem,"160,000",15,,0
61,bep-tu,24,dung-cu-nha-bep,"300,000",15,,0
