product_id,product_name,category_id,category_name,price,user_id,rating,clicking,score
106,giay-luoi,15,giay-dep,"350,000",11,,0,0.5
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",11,,0,0.5
108,mot-ngay-moi,17,sach,"40,000",11,,0,0.5
109,nu-hoang-ai-cap,18,truyen,"12,000",11,,0,0.5
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",11,,7,4.5
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",11,,4,4
112,may-giat-tren-lg,21,may-giat,"9,000,000",11,,7,4.75
113,tu-go-nho,22,tu-ke-ban,"400,000",11,,0,0.5
114,goi-om,23,giuong-chan-nem,"60,000",11,,0,0.5
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",11,,0,0.5
116,nokia,7,dien-thoai,"3,000,000",11,,0,0.5
117,laptop-gaming-g7,8,laptop,"27,000,000",11,,0,0.5
118,asus,9,may-tinh-ban,"20,000,000",11,,0,0.5
119,tai-nghe-khong-day,10,phu-kien,"700,000",11,,0,0.5
120,bua,11,linh-kien,"90,000",11,,0,0.5
121,lead,12,xe-may,"50,000,000",11,,0,0.5
122,xe-dap-tre-em,13,xe-dap,"1,200,000",11,,0,0.5
123,ao-khoac-len,14,quan-ao,"300,000",11,,0,0.5
124,dep-adidas,15,giay-dep,"100,000",11,,0,0.5
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",11,,0,0.5
126,tat-den,17,sach,"80,000",11,,0,0.5
127,subasa,18,truyen,"16,000",11,,0,0.5
128,tu-lanh-mini,19,tu-lanh,"3,000,000",11,4,7,4.75
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",11,4,5,4.5
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",11,,3,3.5
131,ban-an,22,tu-ke-ban,"4,000,000",11,,0,0.5
132,giuong-cho-be,23,giuong-chan-nem,"600,000",11,,0,0.5
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",11,,0,0.5
134,sony,7,dien-thoai,"7,000,000",11,,0,0.5
135,laptop-thinkpad,8,laptop,"21,000,000",11,,0,0.5
136,msi,9,may-tinh-ban,"18,000,000",11,,0,0.5
137,kinh-cuong-luc,10,phu-kien,"100,000",11,,0,0.5
138,cua-go,11,linh-kien,"275,000",11,,0,0.5
139,vision,12,xe-may,"55,000,000",11,,0,0.5
140,xe-dap-the-thao,13,xe-dap,"3,000,000",11,,0,0.5
141,quan-bo-nam-nu,14,quan-ao,"250,000",11,,0,0.5
142,giay-da-bong,15,giay-dep,"400,000",11,,0,0.5
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",11,,0,0.5
144,chi-pheo,17,sach,"40,000",11,,0,0.5
145,1000-ngay,18,truyen,"110,000",11,,0,0.5
146,tu-lanh-sony,19,tu-lanh,"10,000,000",11,,2,3
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",11,,0,2
148,may-giat-tren,21,may-giat,"5,000,000",11,,0,2
149,ghe-go,22,tu-ke-ban,"180,000",11,,0,0.5
150,giuong-xep,23,giuong-chan-nem,"600,000",11,,0,0.5
151,vi-nuong,24,dung-cu-nha-bep,"30,000",11,,0,0.5
8,iphone-14,7,dien-thoai,"32,000,000",12,,3,2.5
9,laptop-dell-g3,8,laptop,"21,000,000",12,,0,0.5
10,asus10,9,may-tinh-ban,"15,000,000",12,,0,0.5
11,op-lung-ip11,10,phu-kien,"32,000",12,,0,0.5
12,hop-tuavit12,11,linh-kien,"120,000",12,,0,0.5
13,sh-150i13,12,xe-may,"132,000,000",12,,0,0.5
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",12,,0,0.5
15,ao-thu-dong15,14,quan-ao,"250,000",12,5,4,4.5
16,adidas-nmd16,15,giay-dep,"3,000,000",12,,0,0.5
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",12,,4,3
18,so-do18,17,sach,"80,000",12,,0,0.5
19,doremon19,18,truyen,"12,000",12,,0,0.5
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",12,,0,0.5
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",12,,0,0.5
22,may-giat-ngang22,21,may-giat,"6,000,000",12,,0,0.5
23,tu-go23,22,tu-ke-ban,"400,000",12,,0,0.5
24,chan-bong24,23,giuong-chan-nem,"600,000",12,,0,0.5
25,dao-thai25,24,dung-cu-nha-bep,"50,000",12,,0,0.5
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",12,5,5,5
27,laptop-asus-27,8,laptop,"21,000,000",12,,0,0.5
28,msi28,9,may-tinh-ban,"18,000,000",12,,6,3
29,tai-nghe-ip29,10,phu-kien,"150,000",12,4,5,4
30,o-cam-4-lo30,11,linh-kien,"120,000",12,,0,0.5
31,wave-rsx31,12,xe-may,"22,000,000",12,,0,0.5
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",12,,0,0.5
33,quan-au33,14,quan-ao,"400,000",12,,8,3
34,jordan-air34,15,giay-dep,"400,000",12,,0,0.5
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",12,,0,0.5
36,mat-biec37,17,sach,"40,000",12,,0,0.5
37,conan38,18,truyen,"12,000",12,,0,0.5
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",12,,0,0.5
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",12,,0,0.5
40,may-giat-tren41,21,may-giat,"5,000,000",12,,0,0.5
41,ban-trang-diem42,22,tu-ke-ban,"400,000",12,,0,0.5
42,goi-ngu43,23,giuong-chan-nem,"60,000",12,,0,0.5
43,keo-cat44,24,dung-cu-nha-bep,"30,000",12,,0,0.5
44,oppo-reno8,7,dien-thoai,"8,000,000",12,,3,2
45,laptop-gaming-msi,8,laptop,"25,000,000",12,5,9,5
46,asus10,9,may-tinh-ban,"14,000,000",12,,1,1.5
47,sac-du-phong,10,phu-kien,"350,000",12,,6,3
48,may-khoan,11,linh-kien,"1,200,000",12,,0,0.5
49,air-blade,12,xe-may,"42,000,000",12,,0,0.5
50,xe-dap-x,13,xe-dap,"6,000,000",12,,0,0.5
51,quan-ao-tre-em,14,quan-ao,"150,000",12,4,20,5
52,dep-cao-su,15,giay-dep,"40,000",12,,0,0.5
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",12,,3,2.5
54,co-gai-den-tu-hom-qua,17,sach,"30,000",12,,0,0.5
55,inuyasha,18,truyen,"17,000",12,,1,1
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",12,,0,0.5
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",12,,0,0.5
58,may-giat-ngang22,21,may-giat,"5,000,000",12,,0,0.5
59,ke-de-do,22,tu-ke-ban,"160,000",12,,0,0.5
60,nem-ga,23,giuong-chan-nem,"160,000",12,,0,0.5
61,bep-tu,24,dung-cu-nha-bep,"300,000",12,,0,0.5
62,vsmart,7,dien-thoai,"2,000,000",12,,1,1
63,laptop-acer,8,laptop,"16,000,000",12,,6,3
64,msi28,9,may-tinh-ban,"29,000,000",12,,2,1.5
65,op-lung-samsung,10,phu-kien,"30,000",12,,9,3.5
66,oc-vit,11,linh-kien,"25,000",12,,0,0.5
67,wave-alpha,12,xe-may,"26,000,000",12,,0,0.5
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",12,,0,0.5
69,ao-somi-nam-nu,14,quan-ao,"250,000",12,,7,3.25
70,dep-quai-hau,15,giay-dep,"250,000",12,,0,0.5
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",12,,0,0.5
72,di-de-tro-ve,17,sach,"40,000",12,,0,0.5
73,naruto,18,truyen,"19,000",12,,0,0.5
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",12,,0,0.5
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",12,,0,0.5
76,may-giat-tren41,21,may-giat,"7,000,000",12,,0,0.5
77,ban-cong-so,22,tu-ke-ban,"300,000",12,,0,0.5
78,goi-om,23,giuong-chan-nem,"30,000",12,,3,1.25
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",12,,0,0.5
80,xioami,7,dien-thoai,"4,000,000",12,,5,2.25
81,laptop-lenovo,8,laptop,"14,000,000",12,,2,1.25
82,asus10,9,may-tinh-ban,"13,000,000",12,,1,1
83,gia-treo-dien-thoai,10,phu-kien,"50,000",12,,0,0.5
84,dong-ho-do-dien,11,linh-kien,"250,000",12,,0,0.5
85,vespa,12,xe-may,"38,000,000",12,,0,0.5
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",12,,0,0.5
87,chan-vay,14,quan-ao,"170,000",12,,1,1
88,giay-cao-got,15,giay-dep,"500,000",12,,2,1.25
89,bom-no,16,phu-kien-thoi-trang,"30,000",12,,0,0.5
90,mai-mai,17,sach,"40,000",12,,0,0.5
91,one-piece,18,truyen,"15,000",12,5,18,5
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",12,,0,0.5
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",12,,0,0.5
94,may-giat-ngang22,21,may-giat,"6,000,000",12,,0,0.5
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",12,,0,0.5
96,chan-cong-so,23,giuong-chan-nem,"70,000",12,,0,0.5
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",12,,0,0.5
98,iphone-7,7,dien-thoai,"8,000,000",12,,3,1.75
99,macbook-a1,8,laptop,"41,000,000",12,,5,2.25
100,msi28,9,may-tinh-ban,"18,000,000",12,,7,3
101,airpod4,10,phu-kien,"1,500,000",12,,0,0.5
102,kim-da-nang,11,linh-kien,"120,000",12,,0,0.5
103,winner-x,12,xe-may,"52,000,000",12,,0,0.5
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",12,,0,0.5
105,ao-co-tau,14,quan-ao,"200,000",12,4,11,4.25
106,giay-luoi,15,giay-dep,"350,000",12,,5,2.5
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",12,,0,0.5
108,mot-ngay-moi,17,sach,"40,000",12,,0,0.5
109,nu-hoang-ai-cap,18,truyen,"12,000",12,,0,0.5
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",12,,0,0.5
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",12,,0,0.5
112,may-giat-tren-lg,21,may-giat,"9,000,000",12,,0,0.5
113,tu-go-nho,22,tu-ke-ban,"400,000",12,,0,0.5
114,goi-om,23,giuong-chan-nem,"60,000",12,,0,0.5
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",12,,0,0.5
116,nokia,7,dien-thoai,"3,000,000",12,,1,1
117,laptop-gaming-g7,8,laptop,"27,000,000",12,,0,0.5
118,asus,9,may-tinh-ban,"20,000,000",12,,0,0.5
119,tai-nghe-khong-day,10,phu-kien,"700,000",12,3,4,3.75
120,bua,11,linh-kien,"90,000",12,,0,0.5
121,lead,12,xe-may,"50,000,000",12,,0,0.5
122,xe-dap-tre-em,13,xe-dap,"1,200,000",12,,0,0.5
123,ao-khoac-len,14,quan-ao,"300,000",12,,12,3.5
124,dep-adidas,15,giay-dep,"100,000",12,,0,0.5
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",12,,0,0.5
126,tat-den,17,sach,"80,000",12,,0,0.5
127,subasa,18,truyen,"16,000",12,,0,0.5
128,tu-lanh-mini,19,tu-lanh,"3,000,000",12,,0,0.5
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",12,,3,1.5
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",12,,0,0.5
131,ban-an,22,tu-ke-ban,"4,000,000",12,,0,0.5
132,giuong-cho-be,23,giuong-chan-nem,"600,000",12,,0,0.5
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",12,,0,0.5
134,sony,7,dien-thoai,"7,000,000",12,,4,1.75
135,laptop-thinkpad,8,laptop,"21,000,000",12,,3,1.5
136,msi,9,may-tinh-ban,"18,000,000",12,,3,1.25
137,kinh-cuong-luc,10,phu-kien,"100,000",12,,0,0.5
138,cua-go,11,linh-kien,"275,000",12,,0,0.5
139,vision,12,xe-may,"55,000,000",12,,0,0.5
140,xe-dap-the-thao,13,xe-dap,"3,000,000",12,,0,0.5
141,quan-bo-nam-nu,14,quan-ao,"250,000",12,,14,4
142,giay-da-bong,15,giay-dep,"400,000",12,,0,0.5
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",12,5,9,4.75
144,chi-pheo,17,sach,"40,000",12,,0,0.5
145,1000-ngay,18,truyen,"110,000",12,,0,0.5
146,tu-lanh-sony,19,tu-lanh,"10,000,000",12,,0,0.5
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",12,,0,0.5
148,may-giat-tren,21,may-giat,"5,000,000",12,,0,0.5
149,ghe-go,22,tu-ke-ban,"180,000",12,,0,0.5
150,giuong-xep,23,giuong-chan-nem,"600,000",12,,0,0.5
151,vi-nuong,24,dung-cu-nha-bep,"30,000",12,4,6,4.25
8,iphone-14,7,dien-thoai,"32,000,000",13,,0,0.5
9,laptop-dell-g3,8,laptop,"21,000,000",13,,0,0.5
10,asus10,9,may-tinh-ban,"15,000,000",13,,0,0.5
11,op-lung-ip11,10,phu-kien,"32,000",13,3,4,3.75
12,hop-tuavit12,11,linh-kien,"120,000",13,,0,0.5
13,sh-150i13,12,xe-may,"132,000,000",13,,0,0.5
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",13,,0,0.5
15,ao-thu-dong15,14,quan-ao,"250,000",13,,12,3.5
16,adidas-nmd16,15,giay-dep,"3,000,000",13,,1,1
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",13,,0,0.5
18,so-do18,17,sach,"80,000",13,,0,0.5
19,doremon19,18,truyen,"12,000",13,,0,0.5
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",13,,3,1.5
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",13,,0,0.5
22,may-giat-ngang22,21,may-giat,"6,000,000",13,5,5,5
23,tu-go23,22,tu-ke-ban,"400,000",13,,0,0.5
24,chan-bong24,23,giuong-chan-nem,"600,000",13,,6,3
25,dao-thai25,24,dung-cu-nha-bep,"50,000",13,4,5,4
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",13,,0,0.5
27,laptop-asus-27,8,laptop,"21,000,000",13,,0,0.5
28,msi28,9,may-tinh-ban,"18,000,000",13,,0,0.5
29,tai-nghe-ip29,10,phu-kien,"150,000",13,,4,2
30,o-cam-4-lo30,11,linh-kien,"120,000",13,,0,0.5
31,wave-rsx31,12,xe-may,"22,000,000",13,,0,0.5
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",13,,0,0.5
33,quan-au33,14,quan-ao,"400,000",13,4,10,4.25
34,jordan-air34,15,giay-dep,"400,000",13,,8,3
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",13,,0,0.5
36,mat-biec37,17,sach,"40,000",13,,0,0.5
37,conan38,18,truyen,"12,000",13,,0,0.5
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",13,,2,1.5
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",13,,0,0.5
40,may-giat-tren41,21,may-giat,"5,000,000",13,,7,3.25
41,ban-trang-diem42,22,tu-ke-ban,"400,000",13,,0,0.5
42,goi-ngu43,23,giuong-chan-nem,"60,000",13,5,8,4.75
43,keo-cat44,24,dung-cu-nha-bep,"30,000",13,,5,2.25
44,oppo-reno8,7,dien-thoai,"8,000,000",13,,0,0.5
45,laptop-gaming-msi,8,laptop,"25,000,000",13,,0,0.5
46,asus10,9,may-tinh-ban,"14,000,000",13,,0,0.5
47,sac-du-phong,10,phu-kien,"350,000",13,,1,1
48,may-khoan,11,linh-kien,"1,200,000",13,,0,0.5
49,air-blade,12,xe-may,"42,000,000",13,,0,0.5
50,xe-dap-x,13,xe-dap,"6,000,000",13,,0,0.5
51,quan-ao-tre-em,14,quan-ao,"150,000",13,,10,3
52,dep-cao-su,15,giay-dep,"40,000",13,,7,3
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",13,,0,0.5
54,co-gai-den-tu-hom-qua,17,sach,"30,000",13,,0,0.5
55,inuyasha,18,truyen,"17,000",13,,0,0.5
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",13,,1,1
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",13,,0,0.5
58,may-giat-ngang22,21,may-giat,"5,000,000",13,,6,3
59,ke-de-do,22,tu-ke-ban,"160,000",13,,0,0.5
60,nem-ga,23,giuong-chan-nem,"160,000",13,,3,1.75
61,bep-tu,24,dung-cu-nha-bep,"300,000",13,,5,2
62,vsmart,7,dien-thoai,"2,000,000",13,,0,0.5
63,laptop-acer,8,laptop,"16,000,000",13,,0,0.5
64,msi28,9,may-tinh-ban,"29,000,000",13,,0,0.5
65,op-lung-samsung,10,phu-kien,"30,000",13,,4,2
66,oc-vit,11,linh-kien,"25,000",13,,0,0.5
67,wave-alpha,12,xe-may,"26,000,000",13,,0,0.5
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",13,,0,0.5
69,ao-somi-nam-nu,14,quan-ao,"250,000",13,,4,1.75
70,dep-quai-hau,15,giay-dep,"250,000",13,5,8,4
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",13,,0,0.5
72,di-de-tro-ve,17,sach,"40,000",13,,0,0.5
73,naruto,18,truyen,"19,000",13,,0,0.5
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",13,,5,3
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",13,,0,0.5
76,may-giat-tren41,21,may-giat,"7,000,000",13,5,7,4.75
77,ban-cong-so,22,tu-ke-ban,"300,000",13,,0,0.5
78,goi-om,23,giuong-chan-nem,"30,000",13,,10,3.25
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",13,,2,1.25
80,xioami,7,dien-thoai,"4,000,000",13,,0,0.5
81,laptop-lenovo,8,laptop,"14,000,000",13,,0,0.5
82,asus10,9,may-tinh-ban,"13,000,000",13,,0,0.5
83,gia-treo-dien-thoai,10,phu-kien,"50,000",13,,4,2
84,dong-ho-do-dien,11,linh-kien,"250,000",13,,0,0.5
85,vespa,12,xe-may,"38,000,000",13,,0,0.5
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",13,,0,0.5
87,chan-vay,14,quan-ao,"170,000",13,4,10,4.25
88,giay-cao-got,15,giay-dep,"500,000",13,,8,3
89,bom-no,16,phu-kien-thoi-trang,"30,000",13,,0,0.5
90,mai-mai,17,sach,"40,000",13,,0,0.5
91,one-piece,18,truyen,"15,000",13,,0,0.5
92,tu-lanh-lg20,19,tu-lanh,"10,000,000",13,,2,1.5
93,dieu-hoa-inveter21,20,dieu-hoa,"8,000,000",13,,0,0.5
94,may-giat-ngang22,21,may-giat,"6,000,000",13,,7,3.25
95,tu-quan-ao,22,tu-ke-ban,"1,200,000",13,,0,0.5
96,chan-cong-so,23,giuong-chan-nem,"70,000",13,5,8,4.75
97,noi-com-dien,24,dung-cu-nha-bep,"300,000",13,,5,2.25
98,iphone-7,7,dien-thoai,"8,000,000",13,,0,0.5
99,macbook-a1,8,laptop,"41,000,000",13,,0,0.5
100,msi28,9,may-tinh-ban,"18,000,000",13,,0,0.5
101,airpod4,10,phu-kien,"1,500,000",13,,4,2
102,kim-da-nang,11,linh-kien,"120,000",13,,0,0.5
103,winner-x,12,xe-may,"52,000,000",13,,0,0.5
104,xe-dap-dia-hinh,13,xe-dap,"3,000,000",13,,0,0.5
105,ao-co-tau,14,quan-ao,"200,000",13,4,10,4.25
106,giay-luoi,15,giay-dep,"350,000",13,,8,3
107,no-deo-nguc,16,phu-kien-thoi-trang,"100,000",13,,0,0.5
108,mot-ngay-moi,17,sach,"40,000",13,,0,0.5
109,nu-hoang-ai-cap,18,truyen,"12,000",13,,0,0.5
110,tu-lanh-samsung-160l,19,tu-lanh,"17,000,000",13,,2,1.5
111,dieu-hoa-samsung,20,dieu-hoa,"10,000,000",13,,0,0.5
112,may-giat-tren-lg,21,may-giat,"9,000,000",13,,7,3.25
113,tu-go-nho,22,tu-ke-ban,"400,000",13,,0,0.5
114,goi-om,23,giuong-chan-nem,"60,000",13,5,8,4.75
115,lo-vi-song,24,dung-cu-nha-bep,"1,500,000",13,,5,2.25
116,nokia,7,dien-thoai,"3,000,000",13,,0,0.5
117,laptop-gaming-g7,8,laptop,"27,000,000",13,,0,0.5
118,asus,9,may-tinh-ban,"20,000,000",13,,0,0.5
119,tai-nghe-khong-day,10,phu-kien,"700,000",13,,4,2
120,bua,11,linh-kien,"90,000",13,,0,0.5
121,lead,12,xe-may,"50,000,000",13,,0,0.5
122,xe-dap-tre-em,13,xe-dap,"1,200,000",13,,0,0.5
123,ao-khoac-len,14,quan-ao,"300,000",13,4,10,4.25
124,dep-adidas,15,giay-dep,"100,000",13,,8,3
125,non-thoi-trang,16,phu-kien-thoi-trang,"175,000",13,,0,0.5
126,tat-den,17,sach,"80,000",13,,0,0.5
127,subasa,18,truyen,"16,000",13,,0,0.5
128,tu-lanh-mini,19,tu-lanh,"3,000,000",13,,2,1.5
129,dieu-hoa-quat-gio,20,dieu-hoa,"1,500,000",13,,0,0.5
130,may-giat-ngang-samsung,21,may-giat,"5,000,000",13,,7,3.25
131,ban-an,22,tu-ke-ban,"4,000,000",13,,0,0.5
132,giuong-cho-be,23,giuong-chan-nem,"600,000",13,5,8,4.75
133,muoi-dua-thia,24,dung-cu-nha-bep,"250,000",13,,5,2.25
134,sony,7,dien-thoai,"7,000,000",13,,0,0.5
135,laptop-thinkpad,8,laptop,"21,000,000",13,,0,0.5
136,msi,9,may-tinh-ban,"18,000,000",13,,0,0.5
137,kinh-cuong-luc,10,phu-kien,"100,000",13,,4,2
138,cua-go,11,linh-kien,"275,000",13,,0,0.5
139,vision,12,xe-may,"55,000,000",13,,0,0.5
140,xe-dap-the-thao,13,xe-dap,"3,000,000",13,,0,0.5
141,quan-bo-nam-nu,14,quan-ao,"250,000",13,4,10,4.25
142,giay-da-bong,15,giay-dep,"400,000",13,,8,3
143,mu-bao-hiem,16,phu-kien-thoi-trang,"200,000",13,,0,0.5
144,chi-pheo,17,sach,"40,000",13,,0,0.5
145,1000-ngay,18,truyen,"110,000",13,,0,0.5
146,tu-lanh-sony,19,tu-lanh,"10,000,000",13,,2,1.5
147,dieu-hoa-16000W,20,dieu-hoa,"7,000,000",13,,0,0.5
148,may-giat-tren,21,may-giat,"5,000,000",13,,7,3.25
149,ghe-go,22,tu-ke-ban,"180,000",13,,0,0.5
150,giuong-xep,23,giuong-chan-nem,"600,000",13,5,8,4.75
151,vi-nuong,24,dung-cu-nha-bep,"30,000",13,,5,2.25
8,iphone-14,7,dien-thoai,"32,000,000",14,,0,0
9,laptop-dell-g3,8,laptop,"21,000,000",14,,0,0
10,asus10,9,may-tinh-ban,"15,000,000",14,,0,0
11,op-lung-ip11,10,phu-kien,"32,000",14,,8,2.5
12,hop-tuavit12,11,linh-kien,"120,000",14,,0,0
13,sh-150i13,12,xe-may,"132,000,000",14,5,11,5
14,xe-dap-the-thao14,13,xe-dap,"3,200,000",14,,0,0
15,ao-thu-dong15,14,quan-ao,"250,000",14,,0,0
16,adidas-nmd16,15,giay-dep,"3,000,000",14,,0,0
17,tui-xach-lv17,16,phu-kien-thoi-trang,"300,000",14,,0,0
18,so-do18,17,sach,"80,000",14,3,8,3.75
19,doremon19,18,truyen,"12,000",14,,5,1.5
20,tu-lanh-lg20,19,tu-lanh,"8,000,000",14,,0,0
21,dieu-hoa-inveter21,20,dieu-hoa,"11,000,000",14,,0,0
22,may-giat-ngang22,21,may-giat,"6,000,000",14,,11,3.25
23,tu-go23,22,tu-ke-ban,"400,000",14,,0,0
24,chan-bong24,23,giuong-chan-nem,"600,000",14,,0,0
25,dao-thai25,24,dung-cu-nha-bep,"50,000",14,,0,0
26,iphone-13-pro-max26,7,dien-thoai,"28,000,000",14,,0,0
27,laptop-asus-27,8,laptop,"21,000,000",14,,0,0
28,msi28,9,may-tinh-ban,"18,000,000",14,,0,0
29,tai-nghe-ip29,10,phu-kien,"150,000",14,,10,3
30,o-cam-4-lo30,11,linh-kien,"120,000",14,,0,0
31,wave-rsx31,12,xe-may,"22,000,000",14,,6,2.5
32,xe-dap-the-thao32,13,xe-dap,"3,000,000",14,,0,0
33,quan-au33,14,quan-ao,"400,000",14,,0,0
34,jordan-air34,15,giay-dep,"400,000",14,,0,0
35,tui-deo-cheo36,16,phu-kien-thoi-trang,"100,000",14,,0,0
36,mat-biec37,17,sach,"40,000",14,4,5,4
37,conan38,18,truyen,"12,000",14,,9,3
38,tu-lanh-samsung39,19,tu-lanh,"10,000,000",14,,0,0
39,dieu-hoa-panasonic40,20,dieu-hoa,"7,000,000",14,,0,0
40,may-giat-tren41,21,may-giat,"5,000,000",14,,8,2.75
41,ban-trang-diem42,22,tu-ke-ban,"400,000",14,,0,0
42,goi-ngu43,23,giuong-chan-nem,"60,000",14,,0,0
43,keo-cat44,24,dung-cu-nha-bep,"30,000",14,,0,0
44,oppo-reno8,7,dien-thoai,"8,000,000",14,,0,0
45,laptop-gaming-msi,8,laptop,"25,000,000",14,,0,0
46,asus10,9,may-tinh-ban,"14,000,000",14,,0,0
47,sac-du-phong,10,phu-kien,"350,000",14,,8,2.75
48,may-khoan,11,linh-kien,"1,200,000",14,,0,0
49,air-blade,12,xe-may,"42,000,000",14,,6,2.5
50,xe-dap-x,13,xe-dap,"6,000,000",14,,0,0
51,quan-ao-tre-em,14,quan-ao,"150,000",14,,0,0
52,dep-cao-su,15,giay-dep,"40,000",14,,0,0
53,that-lung-da,16,phu-kien-thoi-trang,"200,000",14,,0,0
54,co-gai-den-tu-hom-qua,17,sach,"30,000",14,5,12,5
55,inuyasha,18,truyen,"17,000",14,,4,2
56,tu-lanh-2-canh,19,tu-lanh,"14,000,000",14,,0,0
57,dieu-hoa-quat,20,dieu-hoa,"2,000,000",14,,0,0
58,may-giat-ngang22,21,may-giat,"5,000,000",14,,1,1
59,ke-de-do,22,tu-ke-ban,"160,000",14,,0,0
60,nem-ga,23,giuong-chan-nem,"160,000",14,,0,0
61,bep-tu,24,dung-cu-nha-bep,"300,000",14,,0,0
62,vsmart,7,dien-thoai,"2,000,000",14,,0,0
63,laptop-acer,8,laptop,"16,000,000",14,,0,0
64,msi28,9,may-tinh-ban,"29,000,000",14,,0,0
65,op-lung-samsung,10,phu-kien,"30,000",14,,5,1.5
66,oc-vit,11,linh-kien,"25,000",14,,0,0
67,wave-alpha,12,xe-may,"26,000,000",14,,13,3.25
68,xe-dap-the-thao32,13,xe-dap,"3,500,000",14,,0,0
69,ao-somi-nam-nu,14,quan-ao,"250,000",14,,0,0
70,dep-quai-hau,15,giay-dep,"250,000",14,,0,0
71,mu-luoi-trai,16,phu-kien-thoi-trang,"80,000",14,,0,0
72,di-de-tro-ve,17,sach,"40,000",14,3,11,4
73,naruto,18,truyen,"19,000",14,4,12,4.5
74,tu-lanh-samsung39,19,tu-lanh,"12,000,000",14,,0,0
75,dieu-hoa-casper,20,dieu-hoa,"6,000,000",14,,0,0
76,may-giat-tren41,21,may-giat,"7,000,000",14,,7,2.5
77,ban-cong-so,22,tu-ke-ban,"300,000",14,,0,0
78,goi-om,23,giuong-chan-nem,"30,000",14,,0,0
79,tu-bat-dua,24,dung-cu-nha-bep,"900,000",14,,0,0
80,xioami,7,dien-thoai,"4,000,000",14,,0,0
81,laptop-lenovo,8,laptop,"14,000,000",14,,0,0
82,asus10,9,may-tinh-ban,"13,000,000",14,,0,0
83,gia-treo-dien-thoai,10,phu-kien,"50,000",14,,3,1.5
84,dong-ho-do-dien,11,linh-kien,"250,000",14,,0,0
85,vespa,12,xe-may,"38,000,000",14,,1,1
86,xe-dap-the-thao14,13,xe-dap,"2,900,000",14,,0,0
